9XUBwpI72HKlQDIGRMc7Zw,52.02219274189388,4.365091823446589,2022,4
VEYN_XlnbqEtBP4t955vWw,52.02224739160251,4.36502630967437,None,None
8AyWjh1sXct7VQe9U0-Keg,52.02257810376209,4.364994614688897,None,None
WMozOADf6dXFyLGzXUe7tQ,52.02247651607281,4.365111974829585,None,None
8LQtGwuDMhnlxYocOQjWkg,52.02237346132775,4.365231782354813,None,None
CnJG_kDXNv-cS6suY9absw,52.02226833585941,4.365355033609192,None,None
ybivVIsfT19hMasltu4_Xw,52.02213657153548,4.365511099271723,2022,7
OmJX1HJO4cepDNknmHmHlw,52.02207207456713,4.365230288481184,None,None
lHY_rG5IzBDRxU5K2XPjlA,52.02240967252038,4.364833275023264,None,None
lqCdrnS0AtJZCPxF1EnwDw,52.02251478209848,4.36469732038816,2022,4
viQgeqos1LgLF-ZkSiXAAg,52.02216890812149,4.365545258903894,2021,12
XNx2kPGnPTnVp71SJ1j9zA,52.02205450334072,4.365608610178842,None,None
loHu-p6F7DdTL8MHzLA59g,52.02185133180305,4.365493391978326,None,None
T9cG9wAkA_hYnLA5aEsYLw,52.02196652181077,4.365358531106224,None,None
UdPIjIjvHaFCXi-Ds15NBA,52.02199956433756,4.365673184667287,None,None
bGNJ5U5hW11HWH0u9Q-yWw,52.00060416168781,4.337215980241467,2010,9
bCMht1yASGpAVoignPwJqA,52.00050716346799,4.337340041298901,None,None
FdfmJhBBo94qe9Sc2E0okg,52.00093424914216,4.337510364328256,None,None
mPRuUKGQk41lCZiU3i5dXg,52.00088387443737,4.337392395128561,None,None
CIZYzTWBcyB1ANmCUFqMyw,52.00076355577671,4.337125157880594,None,None
9w6YO9zMV5RoGf5d9ldnVQ,52.00069445492329,4.336893577138092,None,None
FOtXLHcY1E46LnPelgBcgQ,52.00059013569216,4.336990036810401,None,None
QLRJH8JJrUa_LPKjIWjRyw,52.00047999248582,4.33708419821235,None,None
jKtjeKi4oamutI7OjmSv1A,52.00035771769503,4.337182507112559,None,None
Q45Ui9hoSJz9VwJaX3wyVg,52.00026546956389,4.337256673836329,None,None
lnVDg2rB3OjdIfuCTWAllw,52.00027872932392,4.337635395648062,None,None
fp38oYlSuTh7fXwLUlz6GA,52.0004267805195,4.337445890010793,None,None
GGuzV6e2FLGc1XG3srZSmw,52.0004072225687,4.336906150224908,None,None
Vz8_9cVIPrFQ9FF9eLm5Bw,52.00084006768585,4.336752737273756,None,None
h3W1_3F7nzACNgeVboplwQ,52.00036432680172,4.336774094381162,None,None
VtH1BYPs6TarOHPkReSdzA,51.9983298067914,4.359294110687685,2017,6
4rlzHRwS0FjNqx5_ELH0OA,51.99824494355645,4.359343324710888,None,None
43ukhLxksiAbXu1Zw7iQ7w,51.9979768807212,4.359500743153747,None,None
IQR8TCfk-7SsPdLQ9nLXSA,51.99807830439752,4.359441444089521,None,None
vGaIiOaGFSgTaMJWdjReRA,51.99816548990149,4.359390712093544,None,None
F_33UtiMQld2CJCWqfwDPg,51.99846980703145,4.359822151801731,2017,6
xyTmt_6jThy5Q8pUtI2P6Q,52.01793605009737,4.337381909419485,2009,9
tIGnVQFU577apNurrJl4Hw,52.01792356031964,4.337340693070689,2016,8
M2cXpnxnRON0_Amy5i-JNg,52.01773667324201,4.336890385831297,2016,8
UEIjS1OX95RhcGTcloNgWw,52.01779086391679,4.337015060695201,None,None
19M6m1ahAeNqEa7Hk2XddQ,52.01816089792483,4.337885260012546,2017,8
LGZ0_4IIKQlqvcz9rX82Ag,52.0181801843888,4.33757892299625,None,None
mkIt70tn-nuM3ebYV6wLYw,52.01825877666531,4.337491465975501,None,None
ZDRDEw_TpmDvqVeTcTdTqw,52.01834948587851,4.337389344945072,None,None
tFw3rLKMkTBInZp-JYLHGg,52.01804622627485,4.337617665026078,None,None
FvAnUbrnmOS0gLOCnvC2Nw,51.99476702477937,4.359028017618088,2009,7
U1XtTXF3wStAzm06TXHWDg,51.99480530026126,4.359190135814975,None,None
fRP_0Nvl0Z4l3BVdxK6mAw,51.99483814556743,4.359363394560391,None,None
hM3_fHaIQ5BxoJsizN7SiA,51.99494004158412,4.359429061661983,None,None
YhGMCTTAj4XPOx3l6N7HSA,51.99485115061122,4.359580715456763,None,None
f_nwZmGD8P2krT3lj5XIaQ,51.9949050666892,4.358437976173613,2021,7
CYmuDiG5mUa7eqWsO86Mdg,51.99483098738382,4.358517423731768,None,None
5dQrDDezviIlNjwRfwJzpg,51.99462966362194,4.358678273434268,None,None
_XV91zxxge2iQNnXF93eMw,51.99454329134372,4.358729028314768,2021,7
lPkj1ggzldeqqTN0cLTVRw,51.99471001173091,4.358705069312802,None,None
kJZ3lmaVs85OzuLM_mNySw,51.99516922819456,4.359307082926583,None,None
IuKewe_PWxb39lVAQCQGIA,51.99302329291164,4.375416922474197,2021,7
hotx2rfcsPVYnwymkRUu6w,51.99303174436238,4.375468320178129,2015,5
z3Wg9O3F3K6X2c1JfVBUsg,51.99323482025063,4.375760091709859,2021,8
nLaT2cXeTv5WOL_5jzYw0g,51.99324466902868,4.375793468865243,2021,4
mJI0GWJEiU7Tx6HOdj-Krg,51.9931791519237,4.376077977331109,None,None
9AGQHsNEA8-hG1iLt5mtlw,51.99314049289043,4.375913751834512,2021,7
3oDc69vnl32N6kuGJ0xsgQ,51.99310162517358,4.37574860209172,None,None
5MG3JqX2rx2dxRauC4VQYA,51.99299746117625,4.374782829122212,None,None
l4i4_4VQ2fNy_XiEF8dmfA,51.99304487732363,4.374977179708012,None,None
Jq2o74yTZ6NO6SauzBeWDA,51.99309220903151,4.375171617424297,None,None
2bsJgaXEi2iwJKNn9kOsXQ,51.99291359723379,4.375114701528629,None,None
mMIgx2lHueJflPsFepwmKA,51.99283417327879,4.374788409002887,2021,7
E9dQLSsZAfni5fPW3FUuGg,51.99619358615147,4.338561315959665,2021,4
vEhBohNoMuMxya3ZLOQMrg,51.99624090324663,4.33884356602772,2021,4
zpXcQGVoEvDrzDR93SFF4g,51.9962909788052,4.339130014987736,None,None
WJfls66JkEAaBuWq1EAj2g,51.99626544274708,4.338983838904364,None,None
T_lxzqtYE5UzbqxMu0KEGQ,51.99613352110543,4.338288964526686,None,None
QuersVAqmJ5o0l-Lwa6vag,51.99610266761731,4.338159696017318,None,None
YH9n1yUBtjj47yX5j0RxHA,51.99637760758876,4.338581769499373,None,None
8JW_WkF3M4ZkX6z5krs3nA,51.99646592717874,4.33854385996904,None,None
HwmBfVVt6mo0GAy5tfXNHg,51.9960059477384,4.338019039683227,None,None
dLyCAeKw2hyKgS-1Z04smQ,51.99591439627056,4.338059020373978,None,None
pRbqX9f4xoKXtpFmzPl4Sw,52.00204643192217,4.357285018786541,2021,7
2lGvLHRT5O9hl6LpdGtLAA,52.00213253432992,4.357252741770174,None,None
6Hq-Ub5QLrgXyR94h8g11g,52.00187248609695,4.357348505718122,None,None
XtC6H0Wjzh_obVBGdSbkQQ,52.00221920381473,4.357220454488679,None,None
olutrndjG5RcqFqKbe-8vw,52.00239342436596,4.35715393595193,2021,7
TcOA2o1V5LWMzJhkZ92tpg,52.0016157902423,4.357449949399014,None,None
5OuiOPnnznu3DL2R71ll-w,52.00170089300984,4.357414046675918,2021,7
H3aQX9IxbIMXMT1_lYvF2g,52.01403923890732,4.368625735706407,2018,6
5_fr7u4dqH0x5Pkb4pvJvQ,52.01409906969334,4.368791688618718,None,None
v8RrFkesPfg38tMY2cGeEg,52.01442083972867,4.368714104270121,None,None
dC711I36x_NBu8-wOHCbrQ,52.01423819816268,4.368928171977241,2018,6
Nvsg8Kaf7GVyR_DmOtTocw,52.01416143125295,4.368937408508211,None,None
4vK5hLT0EQnVWAKghXkneA,52.01444270724348,4.36853472927781,None,None
28rhqyMIKpzZqnvOGkknAQ,52.01438693454804,4.368403439055316,None,None
I5pccyK2AGvzAYrTw4oIkA,52.01414995062122,4.368458568977692,None,None
B7eCnNsZK8Vwl1NoszTAgg,52.01423256326978,4.368007544853952,None,None
zERvN0r5R6RcNIPAAy6STQ,52.01428240489009,4.368117563810461,None,None
Q_lF6wOZ0LXKKf_rY_Nt1g,51.98563372213388,4.364935162021355,2009,8
_VLBkjJ3Is6OXkpu0_IgHw,51.98575334669167,4.364890956333797,None,None
Gtqql5-w09Te6p7G6Tc-pw,51.98597003615574,4.364419659005306,None,None
JaN8RfwO5h--tPEJGgkKnA,51.98599193668171,4.36457125082415,2019,3
OMQogA1TwdWpCGGi8BpAkQ,51.98604225311657,4.364908262080943,None,None
Nynsp6fM5k2PobZIAcIdKg,51.98585342129072,4.364850215124995,None,None
